a_id,a_text,a_q_id,MB,MB15,JM,SL,num_annotators,num_ratings,num_ratings-1,maxvotes,random,True Label
R_2CfQNQhFWL8a8Y9_q3_a,"You should use statistical inference to determine whether the company should accept or reject the bulk order of display screens using the data gathered by the trained engineer, because he will test the display screens and see how many are working to decide if they should keep the screens. The company needs this statistical data to decide what to do in the situation.",q3_a,0,0,,,2,1,0,2,0,0
R_2CfQNQhFWL8a8Y9_q2_b,"I would decided if the student has a good ear for music by using a control in comparison to Carla's stats. I would have them do the same method of note identification as Carla, then compare how many she got correct to how many they get correct.",q2_b,1,1,,,2,1,0,2,0,1
R_2CfQNQhFWL8a8Y9_q2_a,"I think that statistical inference could be used to determine whether Carla has a ""good ear for music"" because you can just note how many notes she names correctly and how many she notes incorrectly.",q2_a,2,2,,,2,1,0,2,0,2
R_2CdlJ9pZ8UP4G86_q4_b,"I would determine which brother is a better Walleye fisherman by comparing the number and size of fish they both caught. I would first find the mean number of fish caught in a day for each brother, and then find the mean weight of fish caught for each brother. You could make a histogram comparing both brothers which might make the winner clear (if there is one). Two bars for each brother: one for mean weight, one for mean number of fish caught/day.",q4_b,1,1,,,2,1,0,2,0,1
R_2CdlJ9pZ8UP4G86_q4_a,Yes I think statistical inference should be used because there are two factors at play here: number of fish and length.,q4_a,1,1,,,2,1,0,2,0,1
R_2CdlJ9pZ8UP4G86_q3_b,"As I said, it just depends on if there is a penalty. It also depends on how many display screens you are buying and how much each one of them is worth. If you are buying 100 and they are very expensive and 5 of them are broken, it might be worth returning them. If you have 10,000 really cheap monitors coming in from china and 500 of them are broken, it might not be worth the hassle.",q3_b,0,0,,,2,1,0,2,0,0
R_2CdlJ9pZ8UP4G86_q3_a,"I don't think statistical inference is really necessary here. If they were going to give you a partial refund that was less than the net worth of 95% of your display screens, that would call for statistical inference to see if it's worth it for tour company (i.e. how many display screens are damaged? Will you be loosing more from keeping unsellable products than you would paying the penalty for returning the merchandise?). As the electronics company will receive a full refund (or that is what I am assuming since it doesn't state otherwise) there seems to be no downside to returning an entire batch.",q3_a,1,2,,,2,2,1,1,1,1
R_2CdlJ9pZ8UP4G86_q2_b,"I would choose a certain percentage that the student must get right. For example, play at least 30 (the minimum size for a good sample distribution) notes and if they chose the right note more than half the time, I would say they have a good ear. I would also place weight in the ability to identify the correct note multiple times in a row. Although the probability of identifying a correct note is always .17, the probability of identifying a correct note twice in a row is .0289 and the probability of identifying a note three times in a row is .004913. Therefore, if a student is answering correctly for many consecutive answers, it is clear that there are other factors at play.",q2_b,1,1,,,2,1,0,2,0,1
R_2CdlJ9pZ8UP4G86_q2_a,"Yes and no. Carla's chances of picking the correct note will always be 1/6 or .17. It is as if she is drawing without replacement; the statistic remains the same no matter how many times you guess. Over time you might see a trend, and probability does change if you ask the question, ""will she identify a note 2, 3, 4, 5 times in a row?""",q2_a,1,0,,,2,2,1,1,1,0
R_2azNDsexTv5NV1O_q4_b,I would count who gets more fish at the end of the day.,q4_b,,,0,0,2,1,0,2,0,0
R_2azNDsexTv5NV1O_q4_a,"No, technique and luck decides if someone is a better fisherman.",q4_a,,,0,0,2,1,0,2,0,0
R_2azNDsexTv5NV1O_q3_b,"I would try 5% of the computer screens, and if two of them don't work than I would not order them.",q3_b,,,0,0,2,1,0,2,0,0
R_2azNDsexTv5NV1O_q3_a,"Statistical data should be used. in most scenarios, stats can help situations.",q3_a,,,0,0,2,1,0,2,0,0
R_2azNDsexTv5NV1O_q2_b,"Sit down 20 students and play the sounds. if the sounds are played on cue and the student guesses it, record it.",q2_b,,,0,0,2,1,0,2,0,0
R_2azNDsexTv5NV1O_q2_a,"Just because her name is Carla, name is not connected to ear. A girl name Carla could be deaf.",q2_a,,,0,0,2,1,0,2,0,0
R_2aqy9ZCNcrAbYQu_q4_b,Whoever catches the most fish during this trip is most likely the better fisherman. A new trip should happen to see if the results can be reproduced. this will make the study more reliable.,q4_b,0,,,0,2,1,0,2,0,0
R_2aqy9ZCNcrAbYQu_q4_a,Yes it can. See which of the two catches more fish over a long period of time. It should be used because it is easy because over the long run the better fisherman will catch more most likely.,q4_a,1,,,1,2,1,0,2,0,1
R_2aqy9ZCNcrAbYQu_q3_b,"You can have the engineer look at the screens and see if they are bad. Also, you should make sure this is a top notch engineer who knows when the screen doesn't work.",q3_b,1,,,0,2,2,1,1,1,1
R_2aqy9ZCNcrAbYQu_q3_a,Yes they should because the engineer is trained and knows what he is doing. Statistical inference should be used because the engineer is skilled and he will more than likely be right.,q3_a,0,,,0,2,1,0,2,0,0
R_2aqy9ZCNcrAbYQu_q2_b,You can compare her skills at picking the correct note versus other people and see where she ranks.,q2_b,1,,,0,2,2,1,1,1,0
R_2aqy9ZCNcrAbYQu_q2_a,"Yes you can tell if she has a ""good ear for music"" by seeing if she gets on average the correct note more often than not. Also, you can compare her skills at picking the correct note versus other people and see where she ranks.",q2_a,2,,,2,2,1,0,2,0,2
R_2aIFRm0YKElUujc_q4_b,Give a graph or some numbers of how many fishes Mark and Dan caught to determine who is the better fisherman.,q4_b,0,0,,,2,1,0,2,0,0
R_2aIFRm0YKElUujc_q4_a,No this does not determine whether Mark or dan is a better Walleye fisherman because it does not give you analysis and statistics of these fisherman.,q4_a,0,0,,,2,1,0,2,0,0
R_2aIFRm0YKElUujc_q3_b,They should accept the data gathered by the trained engineer so they will see if it is bad or good deciding wheter to accept or reject the whole order.,q3_b,0,0,,,2,1,0,2,0,0
R_2aIFRm0YKElUujc_q3_a,It is used to determine the company to reject the bulk order because the more than 5% of the display screens from the suppliers are bad. Also the company would get a refund on most of the display screens returned.,q3_a,0,1,,,2,2,1,1,1,0
R_2aIFRm0YKElUujc_q2_b,"Yes, she has a good ear for music, this is because she is able to hear which notes are being played without even seeing the note.",q2_b,0,0,,,2,1,0,2,0,0
R_2aIFRm0YKElUujc_q2_a,"This should be able to determine why she has a good ear for music, you should use this scenario because it tells you the different notes being used, the different variables.",q2_a,1,0,,,2,2,1,1,1,0
R_2AE9RFtw06kSEx6_q4_b,We could have both mark and dan fish for and hour and determine the amount of fish they catch.  Then determine the amount of cast they took and determine the percentage of fish they catch per cast.,q4_b,,,0,0,2,1,0,2,0,0
R_2AE9RFtw06kSEx6_q4_a,yes you can find the number of fish each of them catch and find the chance each one has per cast to catch a fish.,q4_a,,,1,1,2,1,0,2,0,1
R_2AE9RFtw06kSEx6_q3_b,I would take a sample of the bundle and run one variable test to determine the percentage of the whole bundle that are disfunctional and if its above 5 then reject the bundle and if it is below then accept the bundle.,q3_b,,,1,1,2,1,0,2,0,1
R_2AE9RFtw06kSEx6_q3_a,Yes they should so they accurately determine the amount of disfunctional screens in each bulk so they can provide their customers with a reliable product.,q3_a,,,0,1,2,2,1,1,1,0
R_2AE9RFtw06kSEx6_q2_b,We would play a series of notes for her to listen to and calculate the percentage of correct notes she answers.,q2_b,,,1,1,2,1,0,2,0,1
R_2AE9RFtw06kSEx6_q2_a,Yes because you can ask her how many notes and use that to find the percentage of correct answers which will determine if she has a good ear for music or not.,q2_a,,,2,2,2,1,0,2,0,2
R_29btasd7LEMz0sh_q4_b,"I would compare the same amount of fish both people collect, and then I would calculate the average length of the fish they catch, if the average length of the fish is longer, than that person is a better Walleye fisherman.",q4_b,,1,1,,2,1,0,2,0,1
R_29btasd7LEMz0sh_q4_a,"Yes, statistical inference should be used to determine whether Mark or Dan is a better Walleye fisherman, because based on the data collected (which is limited due to time and effort), one can make conclusion about who is a better fisherman based on the average length of the fish they catch.",q4_a,,2,2,,2,1,0,2,0,2
R_29btasd7LEMz0sh_q3_b,"I would randomly select 50 display screens from the 150 display screens, and test if it is good or bad. If the percentage of bad screens is larger than 5%, then I can reject the entire 150 display screens.",q3_b,,0,0,,2,1,0,2,0,0
R_29btasd7LEMz0sh_q3_a,"Yes, statistical inference should be used to determine whether the company should accept or reject the display screen, because the data is inferable, and using random selection can enable us to make inference.",q3_a,,0,0,,2,1,0,2,0,0
R_29btasd7LEMz0sh_q2_b,"I would design an experiment and test Carla if she can determine which note the teacher is playing. For example, the teacher would play a not (one from A, B, C, D, E, F, G), and ask Carla which note did the teacher play, and repeat this procedure  several times, and if Carla is able to determine every note correctly, then she has a ""good ear for music"".",q2_b,,1,1,,2,1,0,2,0,1
R_29btasd7LEMz0sh_q2_a,"I think I should not use statistical inference to determine whether Carla has a ""good ear for music"". Because whether Carla has it or not, it is not similar with other data, it is not inferable, either she has it or she has not.",q2_a,,0,0,,2,1,0,2,0,0
R_28V3IZUqESyi67k_q4_b,"Use a two sample mean t-test.  /  / First, check conditions: / -independence between groups and within each group / -randomization / -n<10% of population / -n1p1 >/= 10, n1q1 >/= 10, n2p2 >/= 10, n2q2 >/= 10 /  / Null Hypothesis : Average length of fish caught by Mark - Average length of fish caught by Dan = 0 / Alternative Hypothesis : Average length of fish caught by Mark - Average length of fish caught by Dan is greater than 0 /  / Find standard error: / (standard deviation of Mark's fish squared over number of fish caught by mark) + (standard deviation of Dan's fish squared over number of fish caught by Dan) and take the square root. /  / On a graphing calculator : / stats -> tests -> 2-sampTTest -> plug in the values for mean length of fish for each brother, standard deviation of fish caught by each brother, and number of fish caught by each brother -> use the greater than function -> not pooled /  / It will give you a p-value. Use alpha = 0.05 to determine significance. If p-value is less than 0.05, then mark catches statistically significantly larger fish than mark does. If not, then run the test again with Dan > Mark as the alternate hypothesis this time. If the p-value is less than 0.05 then Dan catches statistically significantly larger fish than Mark. if not, then there is no statistical difference between the length of fish caught by the two brothers, therefore one is not a better fisher than the other",q4_b,2,,,2,2,1,0,2,0,2
R_28V3IZUqESyi67k_q4_a,"Yes, statistical inference should be used if the brothers consider the better fisherman to be the one who catches larger fish.",q4_a,1,,,1,2,1,0,2,0,1
R_28V3IZUqESyi67k_q3_b,"Statistical inference is not needed to figure out whether or not to reject the bulk order. Since the cutoff value is 5%, we simply need to figure out if 5% of the screens were determined to be bad by the engineer. To do this, multiply 150 by 0.05. This gives us 7.5. So, if more than 7 of the screens are bad, reject the order, otherwise keep it.",q3_b,2,,,2,2,1,0,2,0,2
R_28V3IZUqESyi67k_q3_a,"No, statistic inference is not needed.",q3_a,1,,,1,2,1,0,2,0,1
R_28V3IZUqESyi67k_q2_b,"For the sake of this problem, we will assume that all conditions have been met and the criteria for a person with a ""good ear for music"" is able to correctly identify music notes more than 90% of the time. /  / Null Hypothesis: Carla cannot correctly identify music notes 90% of the time / Alternate Hypothesis: Carla can correctly identify music notes 90% of the time /  / Use the proportion of times Carla is able to correctly identify the music notes as the proportion mean and find the standard error. Do this by multiplying p times q over the number of times Carla was asked to identify a note and take the square root. /  / To find the test statistic, subtract .90 (good ear) from the proportion that Carla can correctly identify the note all over the standard error that we found earlier. /  / On a graphic calculator, 2nd -> VARS -> normalcdf -> plug in (test statistic, 100) /  / If the p-value is less than 0.05 (alpha = 0.05) then the result was significant, if it is greater than 0.05 then the result was not significant. If it is significant, Carla has a good ear, otherwise she does not.",q2_b,2,,,2,2,1,0,2,0,2
